alpha,makespan,labor_cost,total_cost
0.6,232.83347009065744,563473.480901843,563473.480901843
0.6,255.646308098036,536934.33654454,536934.33654454
0.6,253.87497445518386,538717.3279504445,538717.3279504445
0.6,239.35439654773847,554714.497058378,554714.497058378
0.6,266.4284321404867,526517.644074196,526517.644074196
0.6,264.32380928664594,528296.4621725383,528296.4621725383
0.6,224.72873571712066,578075.0915065946,578075.0915065946
0.6,255.629146050044,536950.7572257041,536950.7572257041
0.6,288.81131371368963,510046.9194807472,510046.9194807472
0.6,235.30480180434805,559092.9524461887,559092.9524461887
0.6,248.91292749517635,543889.0452156783,543889.0452156783
0.6,248.4267568643109,544367.959516365,544367.959516365
0.6,287.53250489150815,510632.9751479139,510632.9751479139
0.6,253.6961883212554,538799.090100881,538799.090100881
0.6,232.76798091315865,563609.2102865763,563609.2102865763
0.6,256.2619276606727,536261.0661042219,536261.0661042219
0.6,229.03129891341683,569038.581317774,569038.581317774
0.6,254.52835424327833,538026.7113378713,538026.7113378713
0.6,257.25648783573763,535161.1167250068,535161.1167250068
0.6,230.35116269209323,567335.6991969623,567335.6991969623
0.6,256.194115324596,536404.6886949285,536404.6886949285
0.6,278.32183770682127,516427.81008647324,516427.81008647324
0.6,231.98563105942304,564852.939724029,564852.939724029
0.6,230.25972852209557,567382.4069555388,567382.4069555388
0.6,277.8545675472705,517061.7599216292,517061.7599216292
0.6,264.199889776485,528471.0873314051,528471.0873314051
0.6,266.4017572876735,526610.9090959043,526610.9090959043
0.6,257.65846617918737,534821.1587709968,534821.1587709968
0.6,269.8646024416018,523731.73373958544,523731.73373958544
0.6,286.9807747769168,510900.6169812281,510900.6169812281
0.6,242.43652206918034,550890.7359175405,550890.7359175405
0.6,226.9628312396771,573202.9704026548,573202.9704026548
0.6,236.60806269646434,557788.0976760674,557788.0976760674
0.6,298.0010806121567,506089.9194567506,506089.9194567506
0.6,294.9913333186369,507246.1462113599,507246.1462113599
0.6,277.2657841950947,517427.0170145516,517427.0170145516
0.6,281.70075706321205,514124.32074550714,514124.32074550714
0.6,286.9009528345748,510912.2119147994,510912.2119147994
0.6,249.6182804644788,542832.8478125078,542832.8478125078
0.6,304.8176159643676,503859.05775998277,503859.05775998277
0.6,251.7756861963796,540917.3843917901,540917.3843917901
0.6,306.05149743423965,503595.39841326623,503595.39841326623
0.6,256.22754841969027,536292.0986260034,536292.0986260034
0.6,244.9373159151321,547978.7867538453,547978.7867538453
0.6,263.8065310033143,528805.3436474749,528805.3436474749
0.6,288.79553049580517,510066.4995228172,510066.4995228172
0.6,270.56893905895123,523084.34036176663,523084.34036176663
0.6,227.01487328401987,573148.1475395816,573148.1475395816
0.6,248.38709055907378,544406.8082953598,544406.8082953598
0.6,265.72290544878814,527188.3922428315,527188.3922428315
0.6,273.7532558881941,520026.7156279827,520026.7156279827
0.6,257.84158365093595,534572.0488636702,534572.0488636702
0.6,278.88776104844976,516297.49708619766,516297.49708619766
0.6,282.8941375430626,513054.45871324005,513054.45871324005
0.6,297.83956095468915,506202.73131270264,506202.73131270264
0.6,224.6094705440657,578191.7580249315,578191.7580249315
0.6,234.60232789155302,559831.229744907,559831.229744907
0.6,232.0198071361823,564768.8439656078,564768.8439656078
0.6,279.114782655717,516042.318471151,516042.318471151
0.6,226.83728964232014,573392.8140182212,573392.8140182212
0.6,260.71638288289506,531763.7707628977,531763.7707628977
0.6,290.1737248914726,509343.6879033043,509343.6879033043
0.6,227.11023455452946,572592.7697512987,572592.7697512987
0.6,266.4017572876735,526610.9090959043,526610.9090959043
0.6,245.40894138524607,547476.4776173113,547476.4776173113
0.6,264.11248430895375,528526.9301205995,528526.9301205995
0.6,236.08483642934058,558420.636684393,558420.636684393
0.6,264.19960547828174,528512.0410105836,528512.0410105836
0.6,268.87172404715704,524671.7693593615,524671.7693593615
0.6,236.92562741324616,557516.2295302027,557516.2295302027
0.6,231.71829016973035,565212.6158353009,565212.6158353009
0.6,287.5885046159038,510549.37352594116,510549.37352594116
0.6,256.2619276606727,536261.0661042219,536261.0661042219
0.6,294.979156389684,507252.8070364641,507252.8070364641
0.6,281.73520412152044,514066.5176099249,514066.5176099249
0.6,260.36546886553714,531962.3616144396,531962.3616144396
0.6,226.12839646190173,574459.9752359195,574459.9752359195
0.6,257.7223914638588,534751.9718709489,534751.9718709489
0.6,234.49796131372773,560169.2864207427,560169.2864207427
0.6,243.7213519506632,549207.0677061591,549207.0677061591
0.6,248.2415046124227,544545.1963656753,544545.1963656753
0.6,231.30960708250157,566098.4936369341,566098.4936369341
0.6,232.0839684364056,564677.6339163958,564677.6339163958
0.6,263.83425322623964,528720.4819769752,528720.4819769752
0.6,232.0198071361823,564768.8439656078,564768.8439656078
0.6,224.76277541881745,578073.458277908,578073.458277908
0.6,231.30703172005127,566191.1046094445,566191.1046094445
0.6,273.77159817799605,519993.7746576931,519993.7746576931
0.6,269.8596273979597,523733.6618056202,523733.6618056202
0.6,240.95349688337765,552885.3774523983,552885.3774523983
0.6,229.8214619402114,568245.7578878268,568245.7578878268
0.6,302.84020509430394,504536.1844095575,504536.1844095575
0.6,257.25648783573763,535161.1167250068,535161.1167250068
0.6,265.70547909888364,527191.2626092092,527191.2626092092
0.6,257.65846617918737,534821.1587709968,534821.1587709968
0.6,288.09367923208913,510361.94539032987,510361.94539032987
0.6,230.35116269209323,567335.6991969623,567335.6991969623
0.6,288.01779102033817,510404.7934254747,510404.7934254747
0.6,224.3376968689229,578562.1729817112,578562.1729817112
0.6,246.80661150577598,545769.9680424364,545769.9680424364
0.6,239.3896646957407,554678.9378970966,554678.9378970966
0.6,272.0115153801543,521668.0581047605,521668.0581047605
0.6,254.53660744540755,537981.9166688031,537981.9166688031
0.6,239.6004225159438,554454.0438739379,554454.0438739379
0.6,288.07597834773935,510374.2928962753,510374.2928962753
0.6,252.36354160978914,540343.5771736854,540343.5771736854
0.6,263.8077490748214,528730.6972187477,528730.6972187477
0.6,248.21179652477258,544570.7745997581,544570.7745997581
0.6,297.03580211647227,506486.3643262788,506486.3643262788
0.6,225.47693638610593,575596.9088653135,575596.9088653135
0.6,287.5885046159038,510549.37352594116,510549.37352594116
0.6,306.4493758181185,503343.51218554354,503343.51218554354
0.6,250.7714190559082,541803.1982867334,541803.1982867334
0.6,250.7200061138126,541857.8920778965,541857.8920778965
0.6,294.8586591668824,507340.8548799097,507340.8548799097
0.6,227.0087585920424,573167.086927206,573167.086927206
0.6,225.5947263517741,575383.1551888917,575383.1551888917
0.6,250.72087580156682,541857.2083695407,541857.2083695407
0.6,224.03438508281303,579090.4171032847,579090.4171032847
0.6,231.27362948142505,566232.7975656819,566232.7975656819
0.6,256.8008925647973,535823.466545241,535823.466545241
0.6,233.48901572778013,562335.5268278661,562335.5268278661
0.6,279.1456433926043,516041.91604872985,516041.91604872985
0.6,277.7610493284835,517066.8134787239,517066.8134787239
0.6,222.274102816692,582690.3948300814,582690.3948300814
0.6,285.0022595381078,511784.2900383811,511784.2900383811
0.6,289.8841246843157,509504.02962682204,509504.02962682204
0.6,288.01779102033817,510404.7934254747,510404.7934254747
0.6,251.71641157326692,540937.8485537961,540937.8485537961
0.6,228.44166987147872,570140.2439461855,570140.2439461855
0.6,233.71670290330687,561877.5678839462,561877.5678839462
0.6,258.05577526764455,534324.1492279723,534324.1492279723
0.6,231.3453199221961,566062.5655597346,566062.5655597346
0.6,248.2415046124227,544545.1963656753,544545.1963656753
0.6,299.51443890611677,505508.1988795352,505508.1988795352
0.6,272.727226907818,521192.87766515714,521192.87766515714
0.6,263.5234047190557,528982.2850419288,528982.2850419288
0.6,240.86002547227633,552949.4772930408,552949.4772930408
0.6,228.41093032503252,570177.186416595,570177.186416595
0.6,240.86899287607116,552945.8918925108,552945.8918925108
0.6,273.7943236282642,519943.4738607895,519943.4738607895
0.6,252.47605278889804,540311.7433060321,540311.7433060321
0.6,227.10919675875707,572596.1469430078,572596.1469430078
0.6,228.48376855803065,570105.5164713733,570105.5164713733
0.6,242.3964690143496,550906.0062081453,550906.0062081453
0.6,253.89079303998355,538671.2247507016,538671.2247507016
0.6,267.6064142843239,525594.4407362689,525594.4407362689
0.6,248.41203169435005,544373.6952720489,544373.6952720489
0.6,253.89079303998355,538671.2247507016,538671.2247507016
0.6,243.6509919050283,549335.1990614587,549335.1990614587
0.6,228.45484745214455,570124.5491704991,570124.5491704991
0.6,231.27566099064654,566231.514147643,566231.514147643
0.6,230.62127261440943,566854.4510913175,566854.4510913175
0.6,257.6709405034304,534812.4641215507,534812.4641215507
0.6,273.4980856585014,520358.9091464294,520358.9091464294
0.6,289.85507167923225,509515.68312489596,509515.68312489596
0.6,241.85677490001132,551315.1283892256,551315.1283892256
0.6,231.73594688281236,565171.4024024563,565171.4024024563
0.6,240.86899287607116,552945.8918925108,552945.8918925108
0.6,231.76939893619638,565137.7777535259,565137.7777535259
0.6,225.0171600770629,577841.9899857139,577841.9899857139
0.6,240.4724488823542,553337.9396519933,553337.9396519933
0.6,242.3964690143496,550906.0062081453,550906.0062081453
0.6,263.5234047190557,528982.2850419288,528982.2850419288
0.6,231.76548039402178,565141.1916118788,565141.1916118788
0.6,228.40387981140375,570191.234528654,570191.234528654
0.6,227.11023455452946,572592.7697512987,572592.7697512987
0.6,256.23555940784115,536289.9316298816,536289.9316298816
0.6,239.35439654773847,554714.497058378,554714.497058378
0.6,277.8859844351055,517019.94641154225,517019.94641154225
0.6,230.62127261440943,566854.4510913175,566854.4510913175
0.6,224.8114681764227,578030.870320246,578030.870320246
0.6,273.5086532381883,520350.6889763821,520350.6889763821
0.6,257.6709405034304,534812.4641215507,534812.4641215507
0.6,244.76139136901952,548361.7588402372,548361.7588402372
0.6,292.87739679537447,508104.648285975,508104.648285975
0.6,248.32929602553162,544444.7880401562,544444.7880401562
0.6,248.32929602553162,544444.7880401562,544444.7880401562
0.6,270.56893905895123,523084.34036176663,523084.34036176663
0.6,231.98563105942304,564852.939724029,564852.939724029
0.6,229.9595868117357,567705.7468422308,567705.7468422308
0.6,242.4081798192652,550897.1491842775,550897.1491842775
0.6,224.4140381344823,578276.7888880185,578276.7888880185
0.6,262.6611073688572,529971.718937296,529971.718937296
0.6,239.38589671325263,554699.1608754206,554699.1608754206
0.6,292.87739679537447,508104.648285975,508104.648285975
0.6,253.63141933786582,539010.551803573,539010.551803573
0.6,246.82790485279747,545767.3311562048,545767.3311562048
0.6,306.73458635027924,503214.4666253738,503214.4666253738
0.6,290.1463527910569,509350.9219580018,509350.9219580018
0.6,231.3453199221961,566062.5655597346,566062.5655597346
0.6,231.73594688281236,565171.4024024563,565171.4024024563
0.6,264.199889776485,528471.0873314051,528471.0873314051
0.6,232.83347009065744,563473.480901843,563473.480901843
0.6,258.0453385686506,534346.6264891708,534346.6264891708
0.6,270.58889566853634,523082.95602108387,523082.95602108387
0.6,231.30703172005127,566191.1046094445,566191.1046094445
0.6,252.36354160978914,540343.5771736854,540343.5771736854
0.6,231.30960708250157,566098.4936369341,566098.4936369341
0.6,248.2031554812569,544618.7206463006,544618.7206463006
0.6,306.73458635027924,503214.4666253738,503214.4666253738
0.6,245.4240839360143,547395.7316424625,547395.7316424625
0.6,226.83728964232014,573392.8140182212,573392.8140182212
0.6,225.70347510607215,575189.3874903028,575189.3874903028
0.6,225.0125644737784,577844.1768883081,577844.1768883081
0.6,239.38589671325263,554699.1608754206,554699.1608754206
0.6,240.86002547227633,552949.4772930408,552949.4772930408
0.6,233.48901572778013,562335.5268278661,562335.5268278661
0.6,306.04111505404154,503599.60945182276,503599.60945182276
0.6,231.76939893619638,565137.7777535259,565137.7777535259
0.6,240.4724488823542,553337.9396519933,553337.9396519933
0.6,234.60232789155302,559831.229744907,559831.229744907
0.6,248.32929602553162,544444.7880401562,544444.7880401562
0.6,227.10919675875707,572596.1469430078,572596.1469430078
0.6,231.73594688281236,565171.4024024563,565171.4024024563
0.6,233.95042898973426,561239.7480278879,561239.7480278879
0.6,229.03129891341683,569038.581317774,569038.581317774
0.6,273.4980856585014,520358.9091464294,520358.9091464294
0.6,257.65846617918737,534821.1587709968,534821.1587709968
0.6,231.3453199221961,566062.5655597346,566062.5655597346
0.6,267.6064142843239,525594.4407362689,525594.4407362689
0.6,253.63141933786582,539010.551803573,539010.551803573
0.6,273.4980856585014,520358.9091464294,520358.9091464294
0.6,270.37525758992916,523147.89637983235,523147.89637983235
0.6,240.472798719779,553337.5481478693,553337.5481478693
0.6,302.62434286902095,504560.7126076234,504560.7126076234
0.6,275.64820468538556,518662.78087856004,518662.78087856004
0.6,224.61905846975793,578185.679075463,578185.679075463
0.6,285.95339138495586,511265.273014011,511265.273014011
0.6,266.860960372893,526144.1911591538,526144.1911591538
0.6,265.1104795229416,527579.4275871079,527579.4275871079
0.6,297.8794316015255,506131.8794281231,506131.8794281231
0.6,278.82810130281115,516331.6229445408,516331.6229445408
0.6,225.1383411698464,576116.4635645685,576116.4635645685
0.6,240.91993842026275,552929.4577835579,552929.4577835579
0.6,245.5903165436315,547272.7801060043,547272.7801060043
0.6,229.21177694255243,568692.4996452886,568692.4996452886
0.6,239.97257217284383,553833.4608392657,553833.4608392657
0.6,263.3195265308164,529174.0504697303,529174.0504697303
0.6,264.63417817268066,528012.2618185827,528012.2618185827
0.6,276.7028122927981,517599.182700298,517599.182700298
0.6,272.0303799145902,521618.4796047473,521618.4796047473
0.6,299.5573583296396,505498.4582484972,505498.4582484972
0.6,242.59342626118365,550421.4536950263,550421.4536950263
0.6,295.02757036738944,507156.2050997093,507156.2050997093
0.6,306.9236490105683,503193.1287523201,503193.1287523201
0.6,240.32959009018342,553473.9375190532,553473.9375190532
0.6,302.149062897162,504594.82190364273,504594.82190364273
0.6,269.5419844272288,523752.40796410723,523752.40796410723
0.6,246.68640908903836,546023.413566652,546023.413566652
0.6,269.17403613400694,524305.0386828576,524305.0386828576
0.6,274.7077676960462,519338.68315781094,519338.68315781094
0.6,249.62943928501164,542829.5862774445,542829.5862774445
0.6,279.9763850937454,515216.69914277166,515216.69914277166
0.6,268.2415457398398,525051.3805920116,525051.3805920116
0.6,295.7116576707414,506790.9296547066,506790.9296547066
0.6,268.873990762876,524666.2563423461,524666.2563423461
0.6,252.14791589376568,540349.3616373477,540349.3616373477
0.6,288.82603795965935,510009.35708868544,510009.35708868544
0.6,290.9746264255892,508893.0516107001,508893.0516107001
0.6,283.9000556513776,512499.4479348298,512499.4479348298
0.6,295.37860479543554,506965.8603914398,506965.8603914398
0.6,254.42340485411214,538090.2200147389,538090.2200147389
0.6,278.22765658999657,516651.0207173428,516651.0207173428
0.6,228.83967873078447,569206.6981401688,569206.6981401688
0.6,289.19889451632633,509764.1124903528,509764.1124903528
0.6,283.6344576948637,512650.84360235836,512650.84360235836
0.6,279.3841134169367,515720.6227317058,515720.6227317058
0.6,301.82847950934706,504668.86303006357,504668.86303006357
0.6,300.5207806165557,505239.1276220018,505239.1276220018
0.6,229.55674383095695,568284.8758522992,568284.8758522992
0.6,285.2479095900058,511625.1079078844,511625.1079078844
0.6,255.522568109071,537117.799562253,537117.799562253
0.6,269.9925101424874,523497.58117742324,523497.58117742324
0.6,280.8920536157625,514663.1806092671,514663.1806092671
0.6,290.1917778910498,509315.41076252144,509315.41076252144
0.6,241.68893102163716,551973.3458527658,551973.3458527658
0.6,272.4667579874733,521324.1400466949,521324.1400466949
0.6,226.15308002292966,574335.8406063031,574335.8406063031
0.6,284.18443046291173,512315.72415434674,512315.72415434674
0.6,226.48320944938231,573757.810674637,573757.810674637
0.6,243.1771418340605,550044.5573516195,550044.5573516195
0.6,259.7198667155566,532788.6697072893,532788.6697072893
0.6,264.6494401647262,527820.8290615481,527820.8290615481
0.6,290.569201503745,509104.5043676648,509104.5043676648
0.6,252.5674259873165,539966.0542567344,539966.0542567344
0.6,241.55347230044148,552066.7235281516,552066.7235281516
0.6,252.0876160401149,540492.2610078604,540492.2610078604
0.6,259.1063349272528,533388.9841167303,533388.9841167303
0.6,249.14649119164923,543374.2739108023,543374.2739108023
0.6,284.52052262233474,512117.4810231753,512117.4810231753
0.6,293.633029191002,507708.767126619,507708.767126619
0.6,292.1180306697388,508490.921531764,508490.921531764
0.6,285.68255000094985,511439.0498056482,511439.0498056482
0.6,304.2885005196394,503971.7785637319,503971.7785637319
0.6,276.21562313257175,518217.8057419742,518217.8057419742
0.6,263.58731274530123,528921.2836172206,528921.2836172206
0.6,294.2950161492403,507438.2578724576,507438.2578724576
0.6,239.49070836691047,554499.4432802526,554499.4432802526
0.6,260.7049845284794,531804.6106721037,531804.6106721037
0.6,289.4795211643377,509672.69715322834,509672.69715322834
0.6,289.68123520922,509517.75254706055,509517.75254706055
0.6,246.83838321975978,545754.3689630686,545754.3689630686
0.6,261.75023149100855,530588.0352876981,530588.0352876981
0.6,262.186318274487,530446.6870748701,530446.6870748701
0.6,306.6795429547935,503229.0899812161,503229.0899812161
0.6,274.7077676960462,519338.68315781094,519338.68315781094
0.6,234.1190374246706,560559.1237390942,560559.1237390942
0.6,233.76283062322412,561743.039510821,561743.039510821
0.6,254.69159134033296,537744.534871618,537744.534871618
0.6,248.5300693778647,544132.6993208332,544132.6993208332
0.6,224.61905846975793,578185.679075463,578185.679075463
0.6,262.7066553849316,529631.7995818821,529631.7995818821
0.6,263.5234047190557,528982.2850419288,528982.2850419288
0.6,278.9514446190112,516250.2614414745,516250.2614414745
0.6,276.5769047593053,517928.1043406448,517928.1043406448
0.6,237.36034293523778,556805.4436885738,556805.4436885738
0.6,242.98146361475438,550071.5305038221,550071.5305038221
0.6,267.00574942916,525980.0747379763,525980.0747379763
0.6,278.7198209694469,516369.5945205391,516369.5945205391
0.6,258.4525640099486,534038.1096176734,534038.1096176734
0.6,279.260117301309,515805.57105880964,515805.57105880964
0.6,284.761331959951,511889.91364258586,511889.91364258586
0.6,259.36207136416647,533201.2955433225,533201.2955433225
0.6,256.8948266548097,535439.1449815684,535439.1449815684
0.6,256.501281390267,535841.3001685261,535841.3001685261
0.6,260.9964193440709,531365.404039093,531365.404039093
0.6,280.2857571419787,514805.07763921685,514805.07763921685
0.6,242.1584798613727,551139.8273502094,551139.8273502094
0.6,257.25648783573763,535161.1167250068,535161.1167250068
0.6,273.65284146228646,520203.61889272375,520203.61889272375
0.6,300.98393915037803,504954.89144358743,504954.89144358743
0.6,272.8355805003801,520941.1200879014,520941.1200879014
0.6,288.87539475572174,509849.2737477184,509849.2737477184
0.6,242.9088290526328,550165.8949705133,550165.8949705133
0.6,277.96480647344333,516776.23576946964,516776.23576946964
0.6,232.24822665631226,564347.0436771319,564347.0436771319
0.6,268.5379037917389,524817.1190389099,524817.1190389099
0.6,225.13458863561658,576143.8269541189,576143.8269541189
0.6,266.4284321404867,526517.644074196,526517.644074196
0.6,287.0826672535498,510754.3140350452,510754.3140350452
0.6,262.82423305413494,529550.8477517946,529550.8477517946
0.6,286.8630745721022,510947.7868626697,510947.7868626697
0.6,276.30849332491186,518076.14943054353,518076.14943054353
0.6,230.55966261211645,566878.9178914474,566878.9178914474
0.6,283.4350118236035,512713.4900697936,512713.4900697936
0.6,300.5903623395215,505116.48661483295,505116.48661483295
0.6,238.579237543863,555698.3616918954,555698.3616918954
0.6,266.77116951540495,526184.8302504295,526184.8302504295
0.6,226.28560580139902,574176.733491506,574176.733491506
0.6,240.6872123607687,553054.009473727,553054.009473727
0.6,286.21039747104896,511047.2521354615,511047.2521354615
0.6,306.2084925587118,503425.90426999226,503425.90426999226
0.6,293.10607853994566,507857.2901967241,507857.2901967241
0.6,281.80154119095164,513564.301423289,513564.301423289
0.6,282.7906388747286,513123.5168580454,513123.5168580454
0.6,287.1123435686387,510710.9662826984,510710.9662826984
0.6,253.16304327778693,539403.2117532336,539403.2117532336
0.6,266.72998318716196,526351.0863513964,526351.0863513964
0.6,253.2373634873988,539260.1782232564,539260.1782232564
0.6,261.2606263220352,531182.7969342814,531182.7969342814
0.6,242.45354881006062,550538.567481815,550538.567481815
0.6,235.42976960165458,558943.675187631,558943.675187631
0.6,257.1664835870244,535183.9692643898,535183.9692643898
0.6,244.01420221301012,548931.4927676406,548931.4927676406
0.6,288.9552960409981,509787.80300753255,509787.80300753255
0.6,290.2787456558106,509231.4050122344,509231.4050122344
0.6,227.17400837896596,572452.9989677416,572452.9989677416
0.6,236.88555208709906,557556.732771755,557556.732771755
0.6,285.52143206374797,511487.1264482234,511487.1264482234
0.6,239.77978733990645,553982.8583101544,553982.8583101544
0.6,277.3597710004591,517094.06545602845,517094.06545602845
0.6,273.92334289059596,519900.1612781584,519900.1612781584
0.6,251.08488889516553,541379.7555176829,541379.7555176829
0.6,282.29686812448733,513168.72586032335,513168.72586032335
0.6,233.95010104135045,561239.9888927309,561239.9888927309
0.6,243.62931957646316,549355.3408464415,549355.3408464415
0.6,234.9870285941122,559381.5382296988,559381.5382296988
0.6,286.0143627160773,511260.5875850187,511260.5875850187
0.6,225.4997185514726,575399.5772037501,575399.5772037501
0.6,250.09219498616534,542429.7912508947,542429.7912508947
0.6,244.1541087924432,548564.7384537834,548564.7384537834
0.6,234.26877040060535,560440.2670840223,560440.2670840223
0.6,260.24591916695056,532179.2020158059,532179.2020158059
0.6,258.82139431023165,533543.4906714595,533543.4906714595
0.6,275.7219448562705,518498.05863737204,518498.05863737204
0.6,299.02792157240486,505722.89370085346,505722.89370085346
0.6,291.11388542940165,508777.21927074593,508777.21927074593
0.6,228.59427486363668,569914.1255228142,569914.1255228142
0.6,306.07415204798247,503428.4105597671,503428.4105597671
0.6,277.33420038345713,517259.79883033177,517259.79883033177
0.6,259.8356818185167,532742.7032095774,532742.7032095774
0.6,243.18447194078618,549993.3619292695,549993.3619292695
0.6,227.21097459517875,571756.3707197699,571756.3707197699
0.6,284.6519170923322,512071.00802811794,512071.00802811794
0.6,285.4902294638708,511596.0761427896,511596.0761427896
0.6,228.69168047845318,569554.6705846183,569554.6705846183
0.6,255.35446484908834,537128.4590167383,537128.4590167383
0.6,259.1399313038519,533359.56163742,533359.56163742
0.6,264.3724024690762,528284.8967109172,528284.8967109172
0.6,249.63736112816488,542806.590726804,542806.590726804
0.6,246.90828702472552,545724.3464013296,545724.3464013296
0.6,306.3188410533461,503411.22675589623,503411.22675589623
0.6,235.73177456582647,558584.1884417994,558584.1884417994
0.6,264.54017141085905,528018.354882082,528018.354882082
0.6,230.02646871727453,567635.0828169107,567635.0828169107
0.6,274.19768014452956,519851.31854175497,519851.31854175497
0.6,303.68253550706027,504214.4259779814,504214.4259779814
0.6,288.2698753305302,510093.9377667204,510093.9377667204
0.6,230.20831966157766,567500.8246249523,567500.8246249523
0.6,279.496893765948,515561.1539629557,515561.1539629557
0.6,260.00963806389353,532595.9416731284,532595.9416731284
0.6,231.22586395699054,566590.619794663,566590.619794663
0.6,284.442949057333,512147.4531164881,512147.4531164881
0.6,245.8812957734048,546729.3473818079,546729.3473818079
0.6,275.3379412676216,518845.5792170154,518845.5792170154
0.6,251.7987221519783,540748.9849006222,540748.9849006222
0.6,290.90437642008465,509089.2329068082,509089.2329068082
0.6,229.88243416763245,568104.1413609793,568104.1413609793
0.6,223.0091176736737,581120.2198814795,581120.2198814795
0.6,242.19746928197156,551114.5434362527,551114.5434362527
0.6,253.9224985011096,538599.1012628439,538599.1012628439
0.6,274.2724375102998,519676.9940821289,519676.9940821289
0.6,269.5326040026006,523942.56933117413,523942.56933117413
0.6,248.9535539311143,543391.131613436,543391.131613436
0.6,284.52052262233474,512117.4810231753,512117.4810231753
0.6,231.59108667310932,565438.9750270983,565438.9750270983
0.6,274.7077676960462,519338.68315781094,519338.68315781094
0.6,235.0661268538499,559299.2520824701,559299.2520824701
0.6,306.4529439974334,503233.316852996,503233.316852996
0.6,270.7702092261524,522692.5388234937,522692.5388234937
0.6,292.6276273331846,508124.9120710717,508124.9120710717
0.6,264.52349039572533,528107.6286710311,528107.6286710311
0.6,295.9981878052074,506588.5385046924,506588.5385046924
0.6,254.91779355899016,537583.7792302982,537583.7792302982
0.6,271.20478071396315,522337.617943936,522337.617943936
0.6,298.3343398880228,505969.6048069229,505969.6048069229
0.6,285.8363845602563,511343.77616019343,511343.77616019343
0.6,292.1752115267985,508442.7728455438,508442.7728455438
0.6,302.5883422211641,504586.5271292054,504586.5271292054
0.6,284.9599717139425,511827.06270364276,511827.06270364276
0.6,266.52450581596173,526369.504173763,526369.504173763
0.6,302.9059264542181,504352.49540046405,504352.49540046405
0.6,275.46140864693535,518675.8819668052,518675.8819668052
0.6,293.84767460007913,507569.9985143412,507569.9985143412
0.6,304.4898335279058,503890.3517495043,503890.3517495043
0.6,224.3624992307912,578351.4752425126,578351.4752425126
0.6,294.1799650958896,507452.3667629138,507452.3667629138
0.6,292.47520658849544,508261.3952483039,508261.3952483039
0.6,288.73345029628007,510077.1114852793,510077.1114852793
0.6,226.43562970023936,574175.0959879463,574175.0959879463
0.6,280.90949048983737,514371.9885265534,514371.9885265534
0.6,301.1977662571754,504808.97965950746,504808.97965950746
0.6,306.05327092744176,503444.90872669814,503444.90872669814
0.6,236.93552815766867,557193.57033224,557193.57033224
0.6,251.46511922089095,541034.1368517564,541034.1368517564
0.6,254.7977942851987,537641.7824756624,537641.7824756624
0.6,240.18571141592443,553489.9355960181,553489.9355960181
0.6,267.00574942916,525980.0747379763,525980.0747379763
0.6,255.8885900304678,536470.1305229308,536470.1305229308
0.6,283.9132568476139,512353.81526938843,512353.81526938843
0.6,292.9094829331227,508057.1862304237,508057.1862304237
0.6,248.88629225626875,543890.4786099205,543890.4786099205
0.6,255.10573316283694,537264.0106198274,537264.0106198274
0.6,286.0143627160773,511260.5875850187,511260.5875850187
0.6,263.3320495489813,528983.5424638018,528983.5424638018
0.6,223.4857430722347,580497.2972207717,580497.2972207717
0.6,299.3414151703932,505650.65438785264,505650.65438785264
0.6,300.43247286948105,505268.5793426236,505268.5793426236
0.6,236.58163576777017,557811.4318804522,557811.4318804522
0.6,271.30440129456474,522287.0507431507,522287.0507431507
0.6,273.80272688474554,519941.19273198216,519941.19273198216
0.6,233.91394296558235,561402.5945253923,561402.5945253923
0.6,283.052785260256,512785.62667477725,512785.62667477725
0.6,278.32183770682127,516427.81008647324,516427.81008647324
0.6,241.57382125761927,551997.8302833042,551997.8302833042
0.6,299.29380111157906,505716.47788111866,505716.47788111866
0.6,299.7920582921436,505332.43681758945,505332.43681758945
0.6,303.3101180914411,504295.9985296365,504295.9985296365
0.6,285.4902294638708,511596.0761427896,511596.0761427896
0.6,304.0187809372582,504193.4451803621,504193.4451803621
0.6,264.51629016634917,528122.4139083992,528122.4139083992
0.6,245.75056864611182,547233.421425074,547233.421425074
